交易 #,種類,信號,日期/時間,價格 USD,合約,獲利 USD,獲利 %,累計獲利 USD,累計獲利 %,最大交易獲利 USD,最大交易獲利 %,最大交易虧損 USD,最大交易虧損 %
497,多頭進場,Long,2023-01-29 13:15,23568,38.853374,893.63,0.1,13206.72,0.8,2136.94,0.23,0,0
496,多頭出場,Close entry(s) order Long,2023-01-29 10:45,23412,52.681879,0,0,12313.10,0,2318.00,0.19,2634.09,0.21
496,多頭進場,Long,2023-01-29 10:30,23412,52.681879,0,0,12313.10,0,2318.00,0.19,2634.09,0.21
495,多頭出場,Close entry(s) order Long,2023-01-29 01:30,23397,67.203844,12298.30,0.79,12313.10,12.3,19085.89,1.22,1612.89,0.1
495,多頭進場,Long,2023-01-29 01:15,23214,67.203844,12298.30,0.79,12313.10,12.3,19085.89,1.22,1612.89,0.1
494,空頭出場,Close entry(s) order Short,2023-01-27 16:30,23094,33.112483,-5198.66,-0.68,14.79,-4.94,165.56,0.02,6655.61,0.88
494,空頭進場,Short,2023-01-27 16:00,22937,33.112483,-5198.66,-0.68,14.79,-4.94,165.56,0.02,6655.61,0.88
493,多頭出場,Close entry(s) order Long,2023-01-25 21:00,22950,40.082072,1122.30,0.12,5213.45,1.08,1122.30,0.12,4609.44,0.5
493,多頭進場,Long,2023-01-25 20:15,22922,40.082072,1122.30,0.12,5213.45,1.08,1122.30,0.12,4609.44,0.5
492,空頭出場,Close entry(s) order Short,2023-01-24 18:15,22997,50.197323,-8533.54,-0.74,4091.16,-7.58,5220.52,0.46,8633.94,0.75
492,空頭進場,Short,2023-01-24 13:45,22827,50.197323,-8533.54,-0.74,4091.16,-7.58,5220.52,0.46,8633.94,0.75
491,多頭出場,Close entry(s) order Long,2023-01-23 22:45,22953,29.921712,-2274.05,-0.33,12624.70,-1.98,359.06,0.05,2603.19,0.38
491,多頭進場,Long,2023-01-23 21:00,23029,29.921712,-2274.05,-0.33,12624.70,-1.98,359.06,0.05,2603.19,0.38
490,空頭出場,Long,2023-01-23 21:00,23029,29.058227,-8368.77,-1.27,14898.75,-6.79,2295.60,0.35,8426.89,1.28
490,空頭進場,Short,2023-01-23 19:45,22741,29.058227,-8368.77,-1.27,14898.75,-6.79,2295.60,0.35,8426.89,1.28
489,多頭出場,Close entry(s) order Long,2023-01-23 18:15,23118,34.315137,1681.44,0.21,23267.52,1.38,1681.44,0.21,2299.11,0.29
489,多頭進場,Long,2023-01-23 18:00,23069,34.315137,1681.44,0.21,23267.52,1.38,1681.44,0.21,2299.11,0.29
488,空頭出場,Close entry(s) order Short,2023-01-23 17:00,22917,28.805006,-8065.40,-1.24,21586.08,-6.22,835.35,0.13,8497.48,1.3
488,空頭進場,Short,2023-01-23 15:00,22637,28.805006,-8065.40,-1.24,21586.08,-6.22,835.35,0.13,8497.48,1.3
487,多頭出場,Stop Loss,2023-01-21 15:45,22991,36.757238,-8490.92,-0.99,29651.48,-6.15,2315.71,0.27,8490.92,0.99
487,多頭進場,Long,2023-01-21 15:30,23222,36.757238,-8490.92,-0.99,29651.48,-6.15,2315.71,0.27,8490.92,0.99
486,多頭出場,Close entry(s) order Long,2023-01-21 10:15,23317,36.722727,10465.98,1.24,38142.40,8.2,10833.20,1.28,991.51,0.12
486,多頭進場,Long,2023-01-21 10:00,23032,36.722727,10465.98,1.24,38142.40,8.2,10833.20,1.28,991.51,0.12
485,多頭出場,Close entry(s) order Long,2023-01-21 08:30,22678,76.284402,-5034.77,-0.29,27676.42,-3.79,0,0,5263.62,0.3
485,多頭進場,Long,2023-01-21 08:15,22744,76.284402,-5034.77,-0.29,27676.42,-3.79,0,0,5263.62,0.3
484,空頭出場,Close entry(s) order Short,2023-01-18 22:15,20705,29.470462,795.70,0.13,32711.19,0.6,1355.64,0.22,2976.52,0.49
484,空頭進場,Short,2023-01-18 20:45,20732,29.470462,795.70,0.13,32711.19,0.6,1355.64,0.22,2976.52,0.49
483,多頭出場,Stop Loss,2023-01-18 14:15,21360,58.558812,-8608.15,-0.68,31915.49,-6.13,8139.67,0.65,8608.15,0.68
483,多頭進場,Long,2023-01-18 14:15,21507,58.558812,-8608.15,-0.68,31915.49,-6.13,8139.67,0.65,8608.15,0.68
482,多頭出場,Close entry(s) order Long,2023-01-17 14:30,21298,70.409157,-6548.05,-0.43,40523.64,-4.45,14293.06,0.95,7956.23,0.53
482,多頭進場,Long,2023-01-17 14:15,21391,70.409157,-6548.05,-0.43,40523.64,-4.45,14293.06,0.95,7956.23,0.53
481,多頭出場,Close entry(s) order Long,2023-01-16 19:15,21340,48.269129,2654.80,0.26,47071.69,1.84,5647.49,0.55,1448.07,0.14
481,多頭進場,Long,2023-01-16 19:00,21285,48.269129,2654.80,0.26,47071.69,1.84,5647.49,0.55,1448.07,0.14
480,空頭出場,Close entry(s) order Short,2023-01-16 08:45,20777,41.119199,1192.46,0.14,44416.89,0.83,2055.96,0.24,2549.39,0.3
480,空頭進場,Short,2023-01-16 08:15,20806,41.119199,1192.46,0.14,44416.89,0.83,2055.96,0.24,2549.39,0.3
479,多頭出場,Close entry(s) order Long,2023-01-16 02:30,21366,36.920958,6498.09,0.83,43224.43,4.75,8159.53,1.04,1993.73,0.25
479,多頭進場,Long,2023-01-16 02:00,21190,36.920958,6498.09,0.83,43224.43,4.75,8159.53,1.04,1993.73,0.25
478,多頭出場,Close entry(s) order Long,2023-01-16 01:15,21221,50.256161,12061.48,1.14,36726.34,9.68,12765.06,1.21,2764.09,0.26
478,多頭進場,Long,2023-01-16 01:00,20981,50.256161,12061.48,1.14,36726.34,9.68,12765.06,1.21,2764.09,0.26
477,多頭出場,Stop Loss,2023-01-15 18:00,20777,60.233504,-14154.87,-1.12,24664.86,-10.2,783.04,0.06,14154.87,1.12
477,多頭進場,Long,2023-01-15 17:30,21012,60.233504,-14154.87,-1.12,24664.86,-10.2,783.04,0.06,14154.87,1.12
476,多頭出場,Close entry(s) order Long,2023-01-14 02:00,20933,16.903526,1419.90,0.4,38819.74,1.03,1943.91,0.55,354.97,0.1
476,多頭進場,Long,2023-01-14 01:45,20849,16.903526,1419.90,0.4,38819.74,1.03,1943.91,0.55,354.97,0.1
475,多頭出場,Close entry(s) order Long,2023-01-13 17:30,19330,41.646818,1957.40,0.24,37399.84,1.45,4414.56,0.55,8662.54,1.08
475,多頭進場,Long,2023-01-13 15:30,19283,41.646818,1957.40,0.24,37399.84,1.45,4414.56,0.55,8662.54,1.08
474,多頭出場,Close entry(s) order Long,2023-01-12 19:00,18810,25.898775,1191.34,0.25,35442.44,0.89,1709.32,0.35,258.99,0.05
474,多頭進場,Long,2023-01-12 18:45,18764,25.898775,1191.34,0.25,35442.44,0.89,1709.32,0.35,258.99,0.05
473,多頭出場,Close entry(s) order Long,2023-01-12 18:00,18820,29.137731,4807.73,0.88,34251.10,3.71,5390.48,0.99,0,0
473,多頭進場,Long,2023-01-12 17:45,18655,29.137731,4807.73,0.88,34251.10,3.71,5390.48,0.99,0,0
472,多頭出場,Close entry(s) order Long,2023-01-12 14:30,18155,44.380474,-5991.36,-0.74,29443.37,-4.42,2662.83,0.33,7455.92,0.92
472,多頭進場,Long,2023-01-12 14:00,18290,44.380474,-5991.36,-0.74,29443.37,-4.42,2662.83,0.33,7455.92,0.92
471,多頭出場,Close entry(s) order Long,2023-01-11 19:45,17548,109.452448,2079.60,0.11,35434.73,1.56,2298.50,0.12,7223.86,0.38
471,多頭進場,Long,2023-01-11 18:15,17529,109.452448,2079.60,0.11,35434.73,1.56,2298.50,0.12,7223.86,0.38
470,多頭出場,Close entry(s) order Long,2023-01-10 18:45,17422,115.355338,4729.57,0.24,33355.14,3.68,6690.61,0.33,0,0
470,多頭進場,Long,2023-01-10 18:30,17381,115.355338,4729.57,0.24,33355.14,3.68,6690.61,0.33,0,0
469,多頭出場,Close entry(s) order Long,2023-01-09 10:30,17267,192.84193,3856.84,0.12,28625.57,3.09,5013.89,0.15,1735.58,0.05
469,多頭進場,Long,2023-01-09 09:45,17247,192.84193,3856.84,0.12,28625.57,3.09,5013.89,0.15,1735.58,0.05
468,多頭出場,Close entry(s) order Long,2023-01-09 01:00,17180,97.323478,3017.03,0.18,24768.73,2.48,3892.94,0.23,778.59,0.05
468,多頭進場,Long,2023-01-09 00:45,17149,97.323478,3017.03,0.18,24768.73,2.48,3892.94,0.23,778.59,0.05
467,多頭出場,Close entry(s) order Long,2023-01-08 23:45,17045,161.575417,484.73,0.02,21751.70,0.4,2262.06,0.08,1292.60,0.05
467,多頭進場,Long,2023-01-08 23:30,17042,161.575417,484.73,0.02,21751.70,0.4,2262.06,0.08,1292.60,0.05
466,多頭出場,Stop Loss,2023-01-08 16:00,16976,371.764385,-9294.11,-0.15,21266.98,-7.12,4089.41,0.06,9294.11,0.15
466,多頭進場,Long,2023-01-08 16:00,17001,371.764385,-9294.11,-0.15,21266.98,-7.12,4089.41,0.06,9294.11,0.15
465,多頭出場,Close entry(s) order Long,2023-01-06 18:15,16838,117.615311,470.46,0.02,30561.09,0.36,1999.46,0.1,3528.46,0.18
465,多頭進場,Long,2023-01-06 16:00,16834,117.615311,470.46,0.02,30561.09,0.36,1999.46,0.1,3528.46,0.18
464,空頭出場,Stop Loss,2023-01-06 15:30,16821,135.643628,-13021.79,-0.57,30090.62,-9.1,1085.15,0.05,13021.79,0.57
464,空頭進場,Short,2023-01-06 14:45,16725,135.643628,-13021.79,-0.57,30090.62,-9.1,1085.15,0.05,13021.79,0.57
463,空頭出場,Close entry(s) order Short,2023-01-06 05:30,16805,390.325403,1951.63,0.03,43112.41,1.38,1951.63,0.03,3903.25,0.06
463,空頭進場,Short,2023-01-06 04:30,16810,390.325403,1951.63,0.03,43112.41,1.38,1951.63,0.03,3903.25,0.06
462,多頭出場,Close entry(s) order Long,2023-01-06 01:15,16856,342.702252,342.70,0.01,41160.79,0.24,1028.11,0.02,1028.11,0.02
462,多頭進場,Long,2023-01-06 01:00,16855,342.702252,342.70,0.01,41160.79,0.24,1028.11,0.02,1028.11,0.02
461,空頭出場,Close entry(s) order Short,2023-01-03 15:30,16637,179.800035,3056.60,0.1,40818.08,2.22,6113.20,0.2,3955.60,0.13
461,空頭進場,Short,2023-01-03 15:00,16654,179.800035,3056.60,0.1,40818.08,2.22,6113.20,0.2,3955.60,0.13
460,多頭出場,Close entry(s) order Long,2023-01-02 17:00,16708,328.874176,-9866.23,-0.18,37761.48,-6.68,328.87,0.01,9866.23,0.18
460,多頭進場,Long,2023-01-02 15:45,16738,328.874176,-9866.23,-0.18,37761.48,-6.68,328.87,0.01,9866.23,0.18
459,多頭出場,Close entry(s) order Long,2023-01-02 07:30,16728,253.807501,10659.92,0.25,47627.71,7.78,15228.45,0.36,3045.69,0.07
459,多頭進場,Long,2023-01-02 07:15,16686,253.807501,10659.92,0.25,47627.71,7.78,15228.45,0.36,3045.69,0.07
458,多頭出場,Close entry(s) order Long,2023-01-02 04:45,16631,236.319531,-6853.27,-0.17,36967.79,-4.77,945.28,0.02,7089.59,0.18
458,多頭進場,Long,2023-01-02 04:00,16660,236.319531,-6853.27,-0.17,36967.79,-4.77,945.28,0.02,7089.59,0.18
457,多頭出場,Close entry(s) order Long,2023-01-01 18:30,16588,409.822754,409.82,0.01,43821.06,0.29,409.82,0.01,2458.94,0.04
457,多頭進場,Long,2023-01-01 18:15,16587,409.822754,409.82,0.01,43821.06,0.29,409.82,0.01,2458.94,0.04
456,多頭出場,Close entry(s) order Long,2022-12-30 21:45,16604,170.774631,170.77,0.01,43411.24,0.12,170.77,0.01,2903.17,0.1
456,多頭進場,Long,2022-12-30 21:15,16603,170.774631,170.77,0.01,43411.24,0.12,170.77,0.01,2903.17,0.1
455,空頭出場,Close entry(s) order Short,2022-12-30 03:30,16592,288.321352,1441.61,0.03,43240.46,1.02,2018.25,0.04,2306.57,0.05
455,空頭進場,Short,2022-12-30 03:00,16597,288.321352,1441.61,0.03,43240.46,1.02,2018.25,0.04,2306.57,0.05
454,空頭出場,Close entry(s) order Short,2022-12-29 19:45,16605,241.041751,241.04,0.01,41798.86,0.17,241.04,0.01,2892.50,0.07
454,空頭進場,Short,2022-12-29 19:30,16606,241.041751,241.04,0.01,41798.86,0.17,241.04,0.01,2892.50,0.07
453,空頭出場,Close entry(s) order Short,2022-12-29 14:15,16598,194.896127,2143.86,0.07,41557.81,1.54,2533.65,0.08,389.79,0.01
453,空頭進場,Short,2022-12-29 14:00,16609,194.896127,2143.86,0.07,41557.81,1.54,2533.65,0.08,389.79,0.01
452,空頭出場,Close entry(s) order Short,2022-12-28 15:45,16615,115.164391,3800.42,0.2,39413.96,2.8,6218.88,0.32,2303.29,0.12
452,空頭進場,Short,2022-12-28 15:30,16648,115.164391,3800.42,0.2,39413.96,2.8,6218.88,0.32,2303.29,0.12
451,多頭出場,Close entry(s) order Long,2022-12-27 00:15,16960,251.229323,10049.17,0.24,35613.53,8,10300.40,0.24,0,0
451,多頭進場,Long,2022-12-27 00:00,16920,251.229323,10049.17,0.24,35613.53,8,10300.40,0.24,0,0
450,多頭出場,Close entry(s) order Long,2022-12-25 22:15,16834,233.270643,2565.98,0.07,25564.36,2.09,2799.25,0.07,0,0
450,多頭進場,Long,2022-12-25 22:00,16823,233.270643,2565.98,0.07,25564.36,2.09,2799.25,0.07,0,0
449,空頭出場,Close entry(s) order Short,2022-12-25 19:45,16749,241.35239,724.06,0.02,22998.38,0.59,2896.23,0.07,965.41,0.02
449,空頭進場,Short,2022-12-25 19:15,16752,241.35239,724.06,0.02,22998.38,0.59,2896.23,0.07,965.41,0.02
448,多頭出場,Close entry(s) order Long,2022-12-24 19:45,16848,702.036603,702.04,0.01,22274.32,0.58,702.04,0.01,3510.18,0.03
448,多頭進場,Long,2022-12-24 19:15,16847,702.036603,702.04,0.01,22274.32,0.58,702.04,0.01,3510.18,0.03
447,空頭出場,Close entry(s) order Short,2022-12-23 14:45,16795,107.261968,429.05,0.02,21572.29,0.35,3539.64,0.2,3217.86,0.18
447,空頭進場,Short,2022-12-23 14:30,16799,107.261968,429.05,0.02,21572.29,0.35,3539.64,0.2,3217.86,0.18
446,多頭出場,Close entry(s) order Long,2022-12-23 14:00,16845,123.359825,-5304.47,-0.25,21143.24,-4.19,1727.04,0.08,6291.35,0.3
446,多頭進場,Long,2022-12-23 13:45,16888,123.359825,-5304.47,-0.25,21143.24,-4.19,1727.04,0.08,6291.35,0.3
445,多頭出場,Close entry(s) order Long,2022-12-23 03:15,16876,149.784236,3744.61,0.15,26447.71,3.05,4493.53,0.18,299.57,0.01
445,多頭進場,Long,2022-12-23 03:00,16851,149.784236,3744.61,0.15,26447.71,3.05,4493.53,0.18,299.57,0.01
444,多頭出場,Close entry(s) order Long,2022-12-20 15:30,16978,72.722724,2618.02,0.21,22703.11,2.18,5817.82,0.47,945.40,0.08
444,多頭進場,Long,2022-12-20 15:15,16942,72.722724,2618.02,0.21,22703.11,2.18,5817.82,0.47,945.40,0.08
443,多頭出場,Close entry(s) order Long,2022-12-20 04:45,16811,54.067183,1027.28,0.11,20085.09,0.86,4271.31,0.47,6055.52,0.67
443,多頭進場,Long,2022-12-20 02:45,16792,54.067183,1027.28,0.11,20085.09,0.86,4271.31,0.47,6055.52,0.67
442,多頭出場,Close entry(s) order Long,2022-12-18 22:45,16799,242.405659,5090.52,0.13,19057.81,4.47,17453.21,0.43,1696.84,0.04
442,多頭進場,Long,2022-12-18 22:15,16778,242.405659,5090.52,0.13,19057.81,4.47,17453.21,0.43,1696.84,0.04
441,多頭出場,Close entry(s) order Long,2022-12-18 18:45,16751,232.103843,-5570.49,-0.14,13967.29,-4.66,3481.56,0.09,5802.60,0.15
441,多頭進場,Long,2022-12-18 18:15,16775,232.103843,-5570.49,-0.14,13967.29,-4.66,3481.56,0.09,5802.60,0.15
440,空頭出場,Close entry(s) order Short,2022-12-18 14:30,16702,253.360707,2533.61,0.06,19537.79,2.17,4307.13,0.1,2533.61,0.06
440,空頭進場,Short,2022-12-18 13:45,16712,253.360707,2533.61,0.06,19537.79,2.17,4307.13,0.1,2533.61,0.06
439,空頭出場,Close entry(s) order Short,2022-12-18 09:30,16693,274.635014,13457.12,0.29,17004.18,13,13731.75,0.3,274.64,0.01
439,空頭進場,Short,2022-12-18 09:15,16742,274.635014,13457.12,0.29,17004.18,13,13731.75,0.3,274.64,0.01
438,多頭出場,Close entry(s) order Long,2022-12-14 15:00,18062,61.562478,2831.87,0.26,3547.06,2.81,4370.94,0.39,677.19,0.06
438,多頭進場,Long,2022-12-14 14:45,18016,61.562478,2831.87,0.26,3547.06,2.81,4370.94,0.39,677.19,0.06
437,多頭出場,Close entry(s) order Long,2022-12-13 11:45,17457,58.618751,1348.23,0.13,715.19,1.36,2403.37,0.24,3634.36,0.36
437,多頭進場,Long,2022-12-13 10:00,17434,58.618751,1348.23,0.13,715.19,1.36,2403.37,0.24,3634.36,0.36
436,多頭出場,Close entry(s) order Long,2022-12-12 21:30,17186,103.642387,1658.28,0.09,-633.04,1.7,2487.42,0.14,1658.28,0.09
436,多頭進場,Long,2022-12-12 21:15,17170,103.642387,1658.28,0.09,-633.04,1.7,2487.42,0.14,1658.28,0.09
435,多頭出場,Close entry(s) order Long,2022-12-11 19:15,17246,257.461533,11328.31,0.26,-2291.32,13.11,15962.62,0.36,0,0
435,多頭進場,Long,2022-12-11 19:00,17202,257.461533,11328.31,0.26,-2291.32,13.11,15962.62,0.36,0,0
434,空頭出場,Close entry(s) order Short,2022-12-10 21:30,17165,173.704509,694.82,0.02,-13619.63,0.81,1563.34,0.05,3995.20,0.13
434,空頭進場,Short,2022-12-10 18:00,17169,173.704509,694.82,0.02,-13619.63,0.81,1563.34,0.05,3995.20,0.13
433,多頭出場,Close entry(s) order Long,2022-12-10 16:00,17214,159.476665,956.86,0.03,-14314.45,1.13,1594.77,0.06,1275.81,0.05
433,多頭進場,Long,2022-12-10 15:45,17208,159.476665,956.86,0.03,-14314.45,1.13,1594.77,0.06,1275.81,0.05
432,多頭出場,Close entry(s) order Long,2022-12-08 15:15,16921,84.476737,929.24,0.07,-15271.31,1.11,2365.35,0.17,1689.53,0.12
432,多頭進場,Long,2022-12-08 15:00,16910,84.476737,929.24,0.07,-15271.31,1.11,2365.35,0.17,1689.53,0.12
431,空頭出場,Stop Loss,2022-12-08 11:45,16835,163.703748,-5565.93,-0.2,-16200.55,-6.23,0,0,5565.93,0.2
431,空頭進場,Short,2022-12-08 11:45,16801,163.703748,-5565.93,-0.2,-16200.55,-6.23,0,0,5565.93,0.2
430,空頭出場,Close entry(s) order Short,2022-12-08 09:30,16817,166.649193,1666.49,0.06,-10634.62,1.9,1666.49,0.06,166.65,0.01
430,空頭進場,Short,2022-12-08 09:15,16827,166.649193,1666.49,0.06,-10634.62,1.9,1666.49,0.06,166.65,0.01
429,空頭出場,Close entry(s) order Short,2022-12-07 06:15,16988,123.662785,1360.29,0.06,-12301.11,1.58,2102.27,0.1,1854.94,0.09
429,空頭進場,Short,2022-12-07 05:30,16999,123.662785,1360.29,0.06,-12301.11,1.58,2102.27,0.1,1854.94,0.09
428,多頭出場,Close entry(s) order Long,2022-12-05 05:00,17362,59.393343,3682.39,0.36,-13661.41,4.46,7008.41,0.68,2435.13,0.24
428,多頭進場,Long,2022-12-05 04:45,17300,59.393343,3682.39,0.36,-13661.41,4.46,7008.41,0.68,2435.13,0.24
427,多頭出場,Close entry(s) order Long,2022-12-05 02:00,17274,54.811576,1096.23,0.12,-17343.79,1.34,2028.03,0.21,2795.39,0.3
427,多頭進場,Long,2022-12-05 00:45,17254,54.811576,1096.23,0.12,-17343.79,1.34,2028.03,0.21,2795.39,0.3
426,多頭出場,Close entry(s) order Long,2022-12-04 18:30,17131,68.370382,2051.11,0.18,-18440.02,2.58,2256.22,0.19,820.44,0.07
426,多頭進場,Long,2022-12-04 18:15,17101,68.370382,2051.11,0.18,-18440.02,2.58,2256.22,0.19,820.44,0.07
425,多頭出場,Close entry(s) order Long,2022-12-04 16:30,17059,102.14822,2349.41,0.14,-20491.14,3.04,2349.41,0.14,612.89,0.04
425,多頭進場,Long,2022-12-04 16:00,17036,102.14822,2349.41,0.14,-20491.14,3.04,2349.41,0.14,612.89,0.04
424,多頭出場,Close entry(s) order Long,2022-12-04 15:30,17047,101.101891,909.92,0.05,-22840.54,1.19,909.92,0.05,1920.94,0.11
424,多頭進場,Long,2022-12-04 15:15,17038,101.101891,909.92,0.05,-22840.54,1.19,909.92,0.05,1920.94,0.11
423,多頭出場,Close entry(s) order Long,2022-11-30 19:30,17116,30.759529,2276.21,0.43,-23750.46,3.08,3106.71,0.59,1076.58,0.21
423,多頭進場,Long,2022-11-30 19:15,17042,30.759529,2276.21,0.43,-23750.46,3.08,3106.71,0.59,1076.58,0.21
422,多頭出場,Close entry(s) order Long,2022-11-30 01:00,16843,35.859374,753.05,0.12,-26026.67,1.03,1470.23,0.24,2008.12,0.33
422,多頭進場,Long,2022-11-30 00:45,16822,35.859374,753.05,0.12,-26026.67,1.03,1470.23,0.24,2008.12,0.33
421,空頭出場,Close entry(s) order Short,2022-11-28 18:15,16170,33.748658,1079.96,0.2,-26779.71,1.5,1822.43,0.33,674.97,0.12
421,空頭進場,Short,2022-11-28 18:00,16202,33.748658,1079.96,0.2,-26779.71,1.5,1822.43,0.33,674.97,0.12
420,空頭出場,Close entry(s) order Short,2022-11-27 23:30,16455,95.601957,3728.48,0.24,-27859.67,5.45,5927.32,0.38,0,0
420,空頭進場,Short,2022-11-27 23:15,16494,95.601957,3728.48,0.24,-27859.67,5.45,5927.32,0.38,0,0
419,空頭出場,Close entry(s) order Short,2022-11-27 17:30,16519,124.472813,1618.15,0.08,-31588.15,2.42,1742.62,0.08,746.84,0.04
419,空頭進場,Short,2022-11-27 17:00,16532,124.472813,1618.15,0.08,-31588.15,2.42,1742.62,0.08,746.84,0.04
418,多頭出場,Close entry(s) order Long,2022-11-26 01:30,16667,63.370039,3928.94,0.37,-33206.29,6.25,5069.60,0.48,1077.29,0.1
418,多頭進場,Long,2022-11-26 01:15,16605,63.370039,3928.94,0.37,-33206.29,6.25,5069.60,0.48,1077.29,0.1
417,空頭出場,Close entry(s) order Short,2022-11-25 16:15,16480,53.220037,266.10,0.03,-37135.24,0.43,904.74,0.1,745.08,0.08
417,空頭進場,Short,2022-11-25 15:45,16485,53.220037,266.10,0.03,-37135.24,0.43,904.74,0.1,745.08,0.08
416,多頭出場,Close entry(s) order Long,2022-11-24 02:00,16737,35.927671,2443.08,0.41,-37401.34,4.06,3628.69,0.61,179.64,0.03
416,多頭進場,Long,2022-11-24 01:45,16669,35.927671,2443.08,0.41,-37401.34,4.06,3628.69,0.61,179.64,0.03
415,多頭出場,Stop Loss,2022-11-23 19:15,16452,32.124346,-3854.92,-0.72,-39844.42,-6.02,64.25,0.01,3854.92,0.72
415,多頭進場,Long,2022-11-23 19:15,16572,32.124346,-3854.92,-0.72,-39844.42,-6.02,64.25,0.01,3854.92,0.72
414,多頭出場,Close entry(s) order Long,2022-11-23 02:45,16455,32.203451,933.90,0.18,-35989.50,1.48,2286.45,0.43,450.85,0.09
414,多頭進場,Long,2022-11-23 02:30,16426,32.203451,933.90,0.18,-35989.50,1.48,2286.45,0.43,450.85,0.09
413,多頭出場,Close entry(s) order Long,2022-11-22 19:45,16170,30.225911,574.29,0.12,-36923.40,0.92,906.78,0.19,241.81,0.05
413,多頭進場,Long,2022-11-22 19:30,16151,30.225911,574.29,0.12,-36923.40,0.92,906.78,0.19,241.81,0.05
412,多頭出場,Close entry(s) order Long,2022-11-22 15:30,16188,22.399203,895.97,0.25,-37497.69,1.45,1747.14,0.48,2799.90,0.77
412,多頭進場,Long,2022-11-22 14:00,16148,22.399203,895.97,0.25,-37497.69,1.45,1747.14,0.48,2799.90,0.77
411,空頭出場,Close entry(s) order Short,2022-11-20 03:30,16669,68.814714,68.81,0.01,-38393.66,0.11,1582.74,0.14,1376.29,0.12
411,空頭進場,Short,2022-11-20 02:00,16670,68.814714,68.81,0.01,-38393.66,0.11,1582.74,0.14,1376.29,0.12
410,多頭出場,Close entry(s) order Long,2022-11-19 22:30,16780,99.222998,8235.51,0.5,-38462.47,15.45,8235.51,0.5,0,0
410,多頭進場,Long,2022-11-19 22:15,16697,99.222998,8235.51,0.5,-38462.47,15.45,8235.51,0.5,0,0
409,多頭出場,Close entry(s) order Long,2022-11-18 04:15,16794,34.873474,-5475.14,-0.93,-46697.98,-9.32,0,0,5754.12,0.97
409,多頭進場,Long,2022-11-18 02:45,16951,34.873474,-5475.14,-0.93,-46697.98,-9.32,0,0,5754.12,0.97
408,多頭出場,Close entry(s) order Long,2022-11-18 00:45,16906,33.06116,1983.67,0.36,-41222.84,3.49,2248.16,0.4,958.77,0.17
408,多頭進場,Long,2022-11-18 00:15,16846,33.06116,1983.67,0.36,-41222.84,3.49,2248.16,0.4,958.77,0.17
407,空頭出場,Close entry(s) order Short,2022-11-17 17:00,16648,28.477776,-3246.47,-0.69,-43206.51,-5.41,740.42,0.16,3673.63,0.78
407,空頭進場,Short,2022-11-17 16:00,16534,28.477776,-3246.47,-0.69,-43206.51,-5.41,740.42,0.16,3673.63,0.78
406,多頭出場,Close entry(s) order Long,2022-11-15 16:45,16928,20.871535,-2734.17,-0.77,-39960.05,-4.36,20.87,0.01,2734.17,0.77
406,多頭進場,Long,2022-11-15 15:45,17059,20.871535,-2734.17,-0.77,-39960.05,-4.36,20.87,0.01,2734.17,0.77
405,空頭出場,Close entry(s) order Short,2022-11-14 14:45,16501,11.676358,1050.87,0.54,-37225.88,1.7,1903.25,0.98,455.38,0.24
405,空頭進場,Short,2022-11-14 14:30,16591,11.676358,1050.87,0.54,-37225.88,1.7,1903.25,0.98,455.38,0.24
404,多頭出場,Close entry(s) order Long,2022-11-14 13:30,17129,16.505101,1700.03,0.6,-38276.75,2.83,1716.53,0.61,1386.43,0.49
